id,name,link
fec0f5ff-30df-4349-8632-10ea8c8992fc,Challenjers Capital,challenjers-capital
abfa40d4-bbdf-479c-be20-6ec22b73705d,Samsung Venture Investment,samsung-venture-investment-705d
ee206961-a3b8-4efa-a5cc-3078ad2a8a24,Level 5 Capital Partners,level-5-capital-partners
53167ac1-0c8b-4d28-bf9f-69ae2ee722c2,Lugard Road Capital,lugard-road-capital
6d60e755-c96d-4959-a039-a23e004c7f52,Foundamental,foundamental
5097ae39-ebea-439b-8bf0-0a6f96c9a26a,Oak HC/FT,oak-hc-ft-partners
a41c18ae-712f-466d-8053-22d101cb55e6,Imaginable Futures,imaginable-futures
ab49c193-63c6-680b-7930-8f40e9f55a19,JP Morgan Chase,jpmorgan-chase-co
6824b05f-e96e-4fa4-8f5f-1be42575b65d,Lead Ventures,lead-ventures
e1a29c26-a6c2-b208-6ee4-165cf83b1656,UBS,ubs
740e33cc-dea4-6fca-983f-c6b39591cd9f,CincyTech,cincytech
f8930f87-199a-4ee9-a587-da24c2961bdf,Acies Investments,acies-investments
d7dcbb60-4c02-4871-ad43-6f0eb94c9c9c,HBSE Ventures,hbse-ventures
48f287b3-9a02-2d90-bac6-92070a73c6b2,Scale Venture Partners,scale-venture-partners
15d1a0ba-4572-4165-95da-edfe62b7455a,Ten Coves Capital,ten-coves-capital
554cf035-d654-4cd3-a467-4c468ed238da,Omega Venture Partners,omega-venture-partners
75abd181-d4a4-a550-6b4f-a43a483c4460,Sageview Capital,sageview-capital
1ab3d6b4-e014-5a11-bdf6-fd66b818e644,Goldman Sachs Asset Management,goldman-sachs-asset-management
628ea2b3-f430-b493-b538-e5429352a2a0,Flyover Capital,flyovercapital
1779ab05-4004-3ce4-ad7c-1f6928bc7a43,Forté Ventures,forte-ventures
ac2c29a7-46e0-4a2f-852d-2731650628bf,LivWell Ventures,livwell-ventures
98ca74ba-00a3-a00e-ffac-09c5304af6ae,Blu Venture Investors,blu-venture-investors
442eac85-067a-42bc-9ad3-f5c66d150069,Risk and Return,risk-and-return
ee561765-aac8-473a-a4cc-510b5d171505,Beliade,beliade
afd154b4-dcb0-1eca-e3b6-1285f09606c1,Collaborative Fund,collaborative-fund
8667ad1f-7c2b-4017-9e44-ba163ffef09c,twozero Ventures,twozero-ventures
17955436-6f1d-4ee5-82b1-22ff269bea6a,Base10 Partners,base10-partners
40edc90d-6a5f-ba04-bd86-1f816da74f09,Origin Ventures,origin-ventures
c96fbbd2-552e-4b67-086b-14e86628b43d,Brand Foundry Ventures,brand-foundry-ventures
d3281687-f4d2-be3c-0bd2-21921603b0bd,Alpha Edison,alpha-edison
3c14b5cd-2d05-6ffd-e280-5a333db09190,Morpheus Ventures,morpheus-ventures
2f224c97-0191-45ee-8e3b-e75ddfa437f4,Trust Ventures,trust-ventures
4a5dfd0f-9077-de18-20d9-7f27e1e8ee72,MassMutual Ventures,massmutual-ventures
afd16aa8-2e3b-0111-c6ca-445867275acf,Bold Capital Partners,bold-capital
4ade1fb6-efa7-493a-9eb9-e52076fd17e0,Carolina Angel Network,carolina-angel-network
d912af14-148b-f158-1dc2-6f7bde7e5be9,The Launch Place,the-launch-place
01e6c0e2-7ade-7764-6c1a-868f39b88444,Mitsui & Co,mitsui
d1ce0141-2c7d-74ee-f526-74da201dc298,Pritzker Group Venture Capital,pritzker-group-venture-capital
b572ea2e-52de-3d9c-435f-9bd506c2e096,NRV,new-richmond-ventures
59f67a88-c6f2-44d0-afa4-456d72dafad5,GoPhillyFund,gophillyfund
8904bd20-8d8d-4118-a807-fc3976347af4,Addition,addition-7af4
2a847ebd-bca0-4fb7-b500-245cd2f9123e,Keyframe Capital Partners,keyframe-capital-partners
45605665-f2e6-ab80-f4e2-7ad0d8dec366,SIG China (SIG Asia Investments),sig-china
85c712b3-b2a3-059b-d6d4-e292314efbce,"BELLE Michigan, LP",belle-michigan-lp
d7669b30-6663-3541-0072-a5cf3da5be5b,Fremont Group,fremont-group
98f1026a-71fc-40bf-aaf4-6d484c22415e,The Cynosure Group,the-cynosure-group
862ea135-bcf9-40ae-8da4-ed686a745bea,Lewis & Clark AgriFood,lewis-clark-agrifood
7424d4f3-0a64-2c52-8116-8934729cd1e0,Levi Strauss & Co.,levi-strauss-co
e77ed25c-3e2d-0c4c-01ec-2e8fd7292c75,Rembrandt Venture Partners,rembrant-venture-partners
7ea625ca-14f9-4f53-8416-20aaf8395ad9,FM Capital,fm-capital
0253f1a6-fa3e-4975-80b3-1a0eb8713ce9,Stage 2 Capital,stage-2-capital
581c3a95-25e3-6c0c-4b5e-6e303e8df605,Francisco Partners,francisco-partners
5fdad522-fab9-4bf9-a91d-726ed8fadc6d,Open Opportunity Fund,sb-opportunity-fund
ef0820e6-582f-901d-b94d-a87e5ca4660a,DNX Ventures,dnx-ventures
92a8cc68-7ca2-4e8c-8a97-9616d9c30b90,Silicon Valley Future Capital,silicon-valley-future-capital
80f6bafe-bb02-41b7-8f32-3c3215f2a7b5,Cobalt Ventures,cobalt-ventures-a7b5
77b4b9a3-011f-10f3-8049-08711dcd5608,NightDragon,nightdragon-security
ad057080-75f3-2345-6248-f5b5a33cbb8b,Nyca Partners,nycapartners
1acb875b-a9d7-4cdb-ace2-e8ac2f47cbea,Buckley Ventures,buckley-ventures
f8008e5a-e73f-4ca5-a062-04aeeb02a52b,UP Partners,up-partners
86c95665-ed3e-4f6d-b515-edf9adeed26e,Prime Movers Lab,prime-movers-lab
26475199-ec20-494d-b723-932baac9580c,Bain Capital Private Equity,bain-capital-private-equity
95a01eeb-1971-480d-8d86-fa7cbf2de4aa,Two Bear Capital,two-bear-capital
79943646-c945-4aeb-a1ee-3496c7fbfd3d,Spark Growth Ventures,spark-growth-ventures
34a9bb66-0984-8de0-e7fb-13e976b4a135,General Catalyst,general-catalyst-partners
eb47c77c-d53c-73bb-724c-e6b80c3b13c1,Eight Roads Ventures,eight-roads-ventures
9db0b6bb-4b28-fa20-e2df-e2af6ebd3a3d,Peak XV Partners,sequoia-india-2
effa8518-31d2-919b-f8f1-2b93ca71d5c9,Continental Grain Company,continental-grain-company
b6d87c44-6616-f902-0421-dd7cef573f13,Fitz Gate Ventures,fitzrandolph-gateway
b4c1dd21-254b-4d42-8638-6dfab895ae14,Climate Investment,ogci-climate-investments
0caa4574-5de5-6761-0902-c6e27371ec67,Orion Resource Partners,orion-resource-partners
45ebdeae-6bbc-a124-dfe3-36130a7b8323,Amazon Alexa Fund,amazon-alexa-fund
162c936f-4a83-43c2-a87c-a8a860c494c9,Fine Structure Venture,fine-structure-venture
c55dd8ee-4ce7-48c1-9d9f-90f271b0d6e4,Lowercarbon Capital,lowercarbon-capital
1e0fb5b2-1e91-4f04-b145-6f960d37406a,Hyper,hyper-406a
6bfd4f33-8afe-8296-5d7d-34617518bf1c,TELUS Ventures,telus-ventures
4e08c6cf-6c25-4538-ad0e-617a98418936,StealthPoint,stealthpoint
b314b767-291c-4bca-8bf5-1f77cb356f02,Shield Capital,shield-capital
db3befbb-95fb-4981-a94e-15f24d21b53b,Squadra Ventures,squadra-ventures
76fd4f60-1344-4077-8738-1bef288fa9cc,Red Cell Partners,red-cell-a9cc
4840d48c-d8d1-07ab-ec79-ebc6151b9bc9,GSR Ventures,gsr-ventures-management
63d91330-9dee-4ad7-9766-0898e638670a,Uncorrelated Ventures,uncorrelated-ventures
ed24f9ce-2313-cb8c-8ff2-9de6899ea992,Venrock,venrock
23bc4b09-8059-567e-f5bd-390bbc329ded,Trucks Venture Capital,trucks-venture-capital
6067779a-9019-e943-5e6d-9e36a5a7e925,Alkeon Capital,alkeon-capital
cf253887-5eac-21a2-28d3-47db7311f7e9,Madrona,madrona-venture-group
8f34e608-329e-2c81-70b2-5893f058015f,Stripes,stripesco
36328bf7-b907-4efa-b51c-8f5311fa035f,WestCap,westcap-sf
e590dd8d-fbdf-3e7d-73fa-23039a57b5b2,TCG,the-chernin-group-llc
bc032169-8a18-9c46-b2c1-8a7f68a62a4a,MoneyGram International,moneygram-international
387c78bd-4567-c145-f09d-3bbeddaf22bc,Iron Pillar,ironpillar
f92cbcf0-2a22-45f6-fd36-dacee145b2ed,OpenView,openview-venture-partners
902a18e7-1af3-4fc2-8267-499691fb5df7,gbeta,gbeta
a17a1fb2-dd6d-bb05-fd10-a795bc6c6fd7,First Analysis,first-analysis
8d9dfab6-a718-437e-8e9f-234098fe2bea,We Founder Circle,we-founder-circle
65a2954b-cba4-5aa5-3348-8be8d3c0048a,Learn Capital,learncapital
198cb75e-0c7a-e8c2-03c2-b7d51b065160,Navitas Capital,navitas
87cb4fff-a8f7-4058-8a8c-4424190df223,Steele Foundation for Hope,steele-foundation-for-hope
f065b291-ae61-41db-9475-3713a3da36d4,Tribe Capital,tribe-capital
bd2d108a-8b54-4177-95de-a136163e6072,Renegade Partners,renegade-partners
978ed794-5443-410a-86c2-48a236479515,IPM Group,ipm-group
192d8523-8b33-4619-9c95-6042fcbbefa8,Taiwania Capital Management Corporation,taiwania-capital
f5fd650a-cc7b-2ad7-8419-7ecf90904530,Trustbridge Partners,trustbridge-partners
6712c055-6432-45b4-922f-4df57a4d2ec9,Vinfast,vinfast
9b7979fa-6662-4948-b6c5-f169aa998b4e,Citi Impact Fund,citi-impact-fund
cff30e78-1a5b-402a-9bda-b3a76ef952df,Flourish Ventures,flourish-venture
12238a01-c83f-31f2-dad7-203d55de5851,Harlem Capital Partners,harlem-capital-partners
8ed40b8c-30f1-48cd-ad6e-cd484c5ac636,Kingfisher Investment Advisors,kingfisher-investment-advisors
fa122557-f1f1-b2ff-748d-32120bb0840e,Inspire Medical Systems,inspire-medical-systems
0f3fd8ce-9fe3-d6bd-d243-ffdf2fcfb012,StartEngine,start-engine
e7c74679-0dfd-4b40-8ff3-db5ea1c57374,Advocate Aurora Enterprises,advocate-aurora-enterprises
0bd9b0be-3d6a-c6ce-3a2a-9ef927950975,Annox Capital,annox-capital
45eb721d-646c-4f01-b003-3e6b8f2748ec,Durable Capital Partners,durable-capital-partners
ee6e02a3-e7e0-40b2-ac81-30eb264472d5,XTX Ventures,xtx-ventures
47c7d66f-545f-338d-3cfd-16a1f0c7bc62,Dallas Venture Capital,dallas-venture-capital
cf7d7212-adf8-25dc-53a4-f7c3c61afdbe,Freestyle Capital,freestyle-capital
4e30483b-962f-4073-0233-b38568089436,Cartesian Capital Group,cartesian-capital-group
d41a176d-2d63-8120-abdd-09962ffac419,Coatue,coatue
a08dd843-1fd4-458c-89c5-d09576679836,Prefix Capital,prefix-capital
2c6c5132-13e3-ca00-da6b-d2909f68fc1e,Liberty City Ventures,liberty-city-ventures
a4ac9271-871a-479d-a226-bb5a1e2d1971,Chrysalis Investments,merianchrysalis
67068358-9546-4247-85e9-eeb17e512b2d,JAM Fund,jam-fund
a5a841ca-c3f1-4fdf-9b9f-3d62d9fddda5,S.G. Koenig Trust,s-g-koenig-trust
e3ddcd99-4368-c745-c9f2-a0ed9c82d527,Pivot Investment Partners,pivot-investment-partners
5ff2a784-83d2-54f7-0951-64500be8414d,SpringRock Ventures,springrock-ventures
3a1f2e3a-9a62-43f9-9261-5b58190532ce,SoftBank Vision Fund,softbank-vision-fund
2c1bc52a-989b-7767-73b4-f0acb1292611,S3 Ventures,s3-ventures
126079e8-c838-49cc-8d8e-26155cde32cc,Abstraction Capital,abstraction-capital
09554fa9-a1aa-478c-b3b9-ef6b084d79a4,Basecamp Fund,basecamp-fund
81cad560-bc37-40bf-abf9-84a969954f67,focal,focal-4f67
4a1aa2d7-5d27-4b71-9e96-cf1fdcaaf3e5,Kepler,kepler-f3e5
2f0b630c-e5be-46f0-953f-1cf4c2c1a441,On Deck,on-deck-a441
9efeeff3-b7c7-4947-9c14-b2ab86591bf6,Unpopular Ventures,unpopular-ventures
70c82573-5401-4fa9-d2f0-53652c7a2d74,Unshackled Ventures,unshackled-ventures
1e8d8709-15db-4b0e-8179-44ea82abbda7,KidsX,kidsx
c975427f-2481-42ad-a16a-eb99e267b1b0,Westbridge Capital,westbridge-capital-b1b0
acc637fc-9f9a-4543-8801-fb969bc99334,Piva Capital,piva
9a3940b1-852e-f199-d24c-58b869c8733d,Amasia,amasia
c2a546e4-29eb-4713-ad4a-e46a8c8f9c15,Ayala Corporation,ayala-corporation
2cc51492-451b-462e-8987-a7fcdd304220,Vertex Ventures Israel,vertex-ventures-israel
9350c365-212d-4f88-969c-09abd14179bb,Dudley Fund,dudley-fund
3c2612f3-b932-e2d8-b5bf-7962503dd468,FCA Venture Partners,fca-venture-partners
e9fbf49f-86ec-89ac-6f79-85ab15295619,M Ventures,merckventures
24f0ce65-4c0b-e56b-3441-0cd24999fb09,Whitecap Venture Partners,whitecap-venture-partners
97813f66-50dc-f27e-62f4-837b4ff44da8,Netcapital,netcapital
c1aca383-9451-44ee-a19c-3e20e52f8d94,Decisive Point,decisive-point-8d94
b80cc5d4-0aa8-4328-ab24-049b1121e748,Veteran Ventures Capital,veteran-ventures-capital
a34bc61c-4e0f-449d-afe2-5124a0eeec5e,Choice Bank,choice-bank-ec5e
ae53f8e5-47fc-470c-bb6d-142d6f322a7e,Patamar Capital,patamar-capital
f6e15bcd-40ce-498a-bde2-0f0c48d8bb79,BankTech Ventures,banktech-ventures
8e824842-fb5b-4b88-a528-79de5af4437c,FUSE,fuse-vc
c2f40437-6864-26d3-eeba-3acc2ebb18b8,"MacKinnon, Bennett & Company",mackinnon-bennett-company
80a34f5f-cb93-49dd-aba4-9cb9a7d91c98,First Rays Venture Partners,first-rays-venture-partners
2a28d27d-7727-4670-ae11-988678b8d600,lobby capital,lobby-capital
cc690771-77a2-7273-dcba-8874a56613c8,SJF Ventures,sjf-ventures
3ba7b627-e67d-41c1-be11-66b0f65dfb31,Curate Capital,curate-capital
4cfb2f7a-d00c-e8cc-152c-0b22adacc095,Osage Venture Partners,osage-partners
46845397-7101-eba7-554b-fcddc9f304bc,LB Investment,lb-investment
704baa25-5337-ecb0-71f7-f28c18ad3faa,Foundation Capital,foundation-capital
9183d3fb-c801-bc11-1594-04850e47cf60,Hack VC,hack-vc
f68e8823-6266-4c01-b088-c68e96650764,Koch Disruptive Technologies,koch-disruptive-technologies
893f5705-ef9d-c69d-7fe9-54e5104f96fd,Forerunner Ventures,forerunner-ventures
1383dbc0-9120-2d67-30a8-a7c652bfa95b,Reliance Jio,reliance-jio-infocomm-ltd-234
453a5a00-8810-4ec8-9acd-b23a1e9c5bc7,NO/LA Angel Network,no-la-angel-network
05563965-1613-22af-c039-60d5831f7d80,True Wealth Ventures,true-wealth-ventures
dfe1ef35-fad9-473b-b844-ade89071d818,The Resource Group,the-resource-group-trg
f5a227da-c670-4074-aac3-144e2414c34e,Spring Lane Capital,spring-lane-capital
118d27be-3c7f-5302-9f0f-c9319fc9ddf8,Vestigo Ventures,vestigo-ventures
b0d35264-f953-6db1-ae47-104f929d097f,Health Wildcatters,health-wildcatters
370d3275-1bcf-f30d-308a-8456bd328e94,AgFunder,agfunder
f2f2777b-de97-de3e-74b1-ba42c751ed2d,Kickstart,kickstart-seed-fund
dd6913a3-4b39-4f47-9c62-ca494fb840db,Corner Ventures,corner-ventures
2901bd6e-4ac4-7228-3fd8-7ad60635ec1c,Icon Ventures,iconventures
d3da755f-3e5f-4c15-afdc-e67af3440aea,Intellectual Digital Global (iDG),intellectual-digital-global
ddfc1c55-c0bc-9fc9-7ec5-25d678d14a66,World Trade Ventures (WTV),world-trade-ventures-wtv
3c62db15-4db8-016a-145e-dd1a06d168e2,Google Ventures,google-ventures
69a2d884-0ac6-4527-b2f4-ad9af2c5a0f2,01 Advisors,01-advisors-01
e2006571-6b7a-e477-002a-f7014f48a7e3,Greylock,greylock
58e2e5dd-f9cc-da3b-baa0-ed7289393a6d,GFC Rocket Internet,gfc-rocket-internet
aefa3a84-5193-00c3-5cbf-ec5ec2645672,Global Founders Capital,global-founders-capital
8179f369-f5e1-676d-c28d-f22719dd626b,Detroit Venture Partners,detroit-venture-partners
91bca022-0bb3-4091-b93f-4c47f57e1077,AV8 Ventures,av8-ventures
98befb81-4d59-40fb-bee6-faf83890fd1a,Distributed Ventures,distributed-ventures
57ebab33-1542-4586-b995-ee19d4c90dda,Calm Company Fund,calm-company-fund
15c99be6-9337-4658-bc3c-f7a775ab2323,Bonfire Ventures,bonfire-ventures
029580ea-8b93-43ae-bbc1-e7f5f644c613,BK-XL,bk-xl
b915e540-3377-6a2a-651e-6fd7c0787e26,TCV,technology-crossover-ventures
b9cb27a2-b81c-1200-20e4-45622ca1c104,Arkin Bio Ventures,arkin-bio-ventures
7b9eec8e-83d0-4fe0-ab48-12c6bbbccfe5,Aquiline Technology Growth,aquiline-technology-growth
7a42b564-4bb6-5864-6cdb-a0100008f3b3,Battery Ventures,battery-ventures
3e2074aa-1c0d-e7c5-513b-9934bf0e0361,ff Venture Capital,ff-venture-capital
c5a06a49-1adb-412f-ae53-56fbedac7d70,Cloverhill Ventures,cloverhill-ventures
b8c30556-4f76-c644-4a08-9755db9c84be,Raptor Group,raptorgroup
1dba3896-14ce-25d0-6a7c-5dbff9c66646,Founders' Co-op,founders-co-op
cbf72215-6a1c-f4ef-e17f-0a958eca3dac,Breyer Capital,breyer-capital
a2afba9e-c6bb-4c8d-b073-337f5a8eae76,Hivemind Capital Partners,hivemind-capital-partners
aa978289-a0e0-8e2d-9db1-537203f28e62,Amplify Partners,amplify-partners
dec4c206-028d-495e-d26d-33f942debd60,Precursor Ventures,precursor-ventures
4316486b-9687-4f7c-9ef7-251d006f68b6,AKA Angel,aka-angel
9700726d-01eb-d8a0-fd7c-515e5083d47a,Cone Health,cone-health
74a72754-c275-7cd2-5aa2-f7ad8ceb3b0c,Northeast Georgia Health System,northeast-georgia-health-system
fedc16dd-6123-497c-aea8-82306508b2b9,First Launch Capital Fund,first-launch-capital-fund
2dfeae33-73d9-211f-db0a-d479fee53da0,AccelerateBaltimore,acceleratebaltimore
b2b3e869-56a3-422f-9fee-b82db8b4a9f5,AFM Capital Partners,afm-capital-partners
b1caa164-ecf1-1421-d1fc-34acc59a6e39,Elevate Ventures,elevate-ventures
7c9084be-7852-60d7-f779-2506734ec9c0,Vision Ridge Capital Partners,vision-ridge-partners
d6d720b2-1d65-430a-ab58-4bf0cf26523a,MUUS,muus-523a
0e77f66d-0bbd-498d-8613-728774c2dc40,Starshot Capital,starshot-capital
9ad9e98f-9f98-4b6c-9e02-34c35a94f9ba,Pax Momentum,pax-momentum
b6b0a39b-6189-4f59-87c6-1ccc8463c850,Inclusive Ventures Lab,multicultural-innovation-lab
935c68d4-687b-dadd-af0f-b7dca28f69b7,Virtus Inspire Ventures,virtus-inspire-ventures
25283882-8fcb-43c7-9c5a-24680d20ea85,SDB Investment,sdb-investment
b7c000b8-0b00-9936-7e3f-7954f1af2949,Flybridge,flybridge-capital
da775603-ef94-4c93-8538-071773f6d8d7,Seven Seven Six,seven-seven-six
1368b8f1-a1f6-4dc0-92bc-e1bafaf333d5,XYZ Venture Capital,xyz-ventures-33d5
1a63f307-31be-f811-f115-ed45a3aba43e,Blue Heron Capital,blue-heron-capital
5b89aa67-a59f-4f37-a24d-5d06846de2a2,The Newcastle Network,the-newcastle-network
42965c6b-4a71-4426-bc97-f3c81e1f8a1f,Florida Innovation Capital,florida-innovation-capital
ae6c664c-4dd9-40b0-bd6f-2d13693deed4,Dragonfly,dragonfly-capital-partners-eed4
0423aec1-220b-6cf5-bb0b-20ede452bf87,Ribbit Capital,ribbit-capital
d5df3873-7871-c608-0284-c74d0b555ccd,Lightspeed Venture Partners,lightspeed-venture-partners
7468e6d9-c035-05d9-0133-f238f5308246,Temasek Holdings,temasek
60763917-e499-41d9-9103-15eb58615c2b,TDK Ventures,tdk-ventures
89169cd0-0855-4b76-bde2-b67f26c505ae,Founders Committee Ventures,founders-committee
b0da80a8-e830-2dfb-e87d-9ccb1c09e729,Qiming Venture Partners,qiming-venture-partners
0ddfc43b-28d7-ea43-3b33-6c97dc7f6d35,K2VC,k2-vc
ead45092-f6d8-f3dd-6105-06b885d662ea,True Ventures,true-ventures
cd18e96a-5a90-4b02-b708-dc45f6aa8298,Leaps by Bayer,leaps-by-bayer
8ea4648c-0b42-09a0-bfdd-2712317161b5,Vertex Ventures,vertex-ventures
04a54454-d94a-0aba-ddc8-474567d96c2a,HOF Capital,hof-capital
991dd0ee-742a-2cc9-bd05-30ffa810d85b,Refinery Ventures,refinery-ventures
06b4ce1a-e93e-777b-0f4a-836b583a0039,Aglaé Ventures,aglae-ventures
1bea9fcb-cea8-4c0b-8c56-51ce678e7afc,1kx,1kx
86b66e0c-fac1-4780-8745-c9974811c4e5,Fabric Ventures,fabric-ventures
802324da-0c7e-4f32-a160-375ae3f9cfd3,Makers Fund,makers-fund
e06fe519-e48d-4902-bc9d-78d1698a5873,Woodside Incubator,woodside-incubator
3ea0dd0a-2e98-488b-80e7-2ed9d9889715,Mitgo,mitgo
5fe8e611-3431-40b6-9fb9-bd13ccbead51,Greenbacker Group,greenbacker-group
0c8f1f0a-2481-450f-8dbd-e61f5005c6a3,Agility Ventures,agility-ventures-c6a3
f183ba92-32cd-4c7c-813a-d0b6f8619000,Harmony,harmony-9000
d1ada753-aa56-4f8e-bc95-9bdc7c94e2fb,SID Venture Partners,sid-venture-partners
db2995c2-51b2-429a-9414-77fd18cde65c,Acrobator Ventures | Acrobator.vc,acrobator-ventures
06059314-d10f-c088-30c8-5a71e40ef75d,Speedinvest,speedinvest
e0bcbc23-7354-4da5-8c25-4f44387d8640,Swiss Founders Fund,swiss-founders-fund-ag
14474ae7-b6a1-a0a8-e2ea-f117cd1deed7,LVP,london-venture-partners
cc715e03-32af-2ca1-6b05-f9e7b12f8720,Virginia Venture Partners,cit-gap-funds
c944c3cb-a53d-40e2-82f1-e5cda99a3b19,Flux Capital,flux-capital
89039094-dce5-4972-873a-daefc4543614,FAScinate Therapeutics,fascinate-therapeutics
420fc74a-8953-4fd3-b24e-e74f55a007a6,Park Cities Asset Management,park-cities-asset-management
04610807-74dc-71fe-59e0-f808d7c96688,Epimed International,epimed-international
e014b12b-d962-e5e1-ffa3-bc60ca876d38,Viscogliosi Brothers,viscogliosi-brothers
4237c7f1-b911-449c-a5c1-8969d35d5d72,Viscogliosi Brothers Watermark Holdings,viscogliosi-brothers-watermark-holdings
e5dbd03e-f1df-23cf-0aa9-349d62aba4d8,Lime Financial,lime-financial
dc9bcf2e-49a8-7322-ec8c-c1b2f76cbecc,FINANCIERE FONDS PRIVES,financiere-fonds-prives
01b78c00-b6e2-7cbc-8286-8d14d09d441e,OrbiMed,orbimed-advisors
e8b678cb-3d56-4659-8199-5f4bf39a3408,Westlake Village BioPartners,westlake-village-biopartners
d66f8b72-9e55-4431-a7e5-709a8587eb87,Amity Ventures,amity-ventures
6b8a44cd-2d0f-3fab-d928-902ffa436d68,Biotechnology Value Fund,biotechnology-value-fund
236281db-e754-4967-bb1d-1d47e7f9a424,Borderless Capital,borderless-capital
0bebb924-6295-c9fb-5f54-39696bf8aa04,Updater,updater
58b5913f-68b9-4bd4-878f-2e0e025b79bd,White Loop Capital,white-loop-capital
af23df03-80a6-49ae-8fc5-824e5490694c,Hearth Ventures,hearth-ventures
7f4a7a56-0ded-68bc-4b46-afb603b61c35,LionBird,lionbird
beb07fa0-8ad5-4cd3-99c6-895ee66d6a1f,SoundWaves,soundwaves-6a1f
60b5dade-24ed-84b0-99e2-1ecda554a1ab,Index Ventures,index-ventures
85960076-7ede-7ff7-6fd3-ff261aff41ab,Thrive Capital,thrive-capital
2cb29b76-6989-7df3-a16a-c5e750e8169f,The House Fund,the-house-fund
48b21e61-1d39-4ad6-afaa-1da8a6e2e36e,Pasaca Capital,pasaca-capital
2817dddf-c547-a392-2fcb-b98f2c3e0ff1,Arcadia Funds,arcadia-funds
ebfa7792-6435-4295-923f-529b216b5126,PruVista Capital,pruvista-capital
93cbe396-33f6-ded6-aa18-43a413211163,Ultra Capital,ultra-capital
5fe30434-dbad-472d-a8c9-c7956a09b580,Winzac Capital,winzac-capital
b26edf22-b9fa-411d-9029-a97e900701b8,Cortado Ventures,cortado-ventures
8502136a-3bd1-a3fc-8fb6-ede13014f25a,LEAP Global Partners,leap-global-partners
71595368-3ba8-41f0-ac1e-088653caa9e8,Jump Crypto,jump-crypto
8f1b5d66-55a1-a080-03f3-d8cdab690f0d,Animoca Brands,animoca-brands-corporation
c2a4c782-d0cb-4250-ac41-d4ab07ad798f,Polygon Studios,polygon-studios-798f
4b3a0024-b2af-454c-a590-c6390b94c0a5,Red DAO,red-dao
f3fb8b7e-17bb-435c-9675-ad41357a397b,CoinFund,coinfund
fe38cb86-d33e-4c76-8360-a17b4da9b08c,Supermoon Capital,supermoon-capital
83d5e2ae-79ec-649b-0201-874b2c151409,Invest Detroit Ventures,invest-detroit-ventures
4e7cfe81-5790-4e98-bd49-d0b52d5755d7,Michigan Rise,michigan-rise
a78b1345-702e-aad3-3b0c-f8dad561639e,XRC Ventures,xrclabs
39e6ad18-504f-fde9-1eb0-f4825a9b24d2,Caffeinated Capital,caffeinated-capital
42fd4960-b610-495f-a83a-0bbe110d4893,The Talent x Opportunity,the-talent-x-opportunity
7742b80f-90da-461b-8981-606b530f1297,JLS Fund,jls-fund
57c183b9-abb4-4698-8180-5befd8b1d7fb,Neo Kuma Ventures,neo-kuma-ventures
b1ade31d-4b00-45d1-85e8-5c4955a3f3a1,Palo Santo Fund,palo-santo-venture-fund
9b134333-9eb0-4cc6-ae91-01a302824cc6,Jeito Capital,jeito-capital
350cd115-dad1-4cef-8e71-42d62719e60f,Samsara BioCapital,samsara-biocapital
24308cbc-514e-6dbc-007f-2e9e50ae1c1c,SV Health Investors,sv-life-sciences
02e93830-8ab7-72f7-67a8-256d816bf7e0,D. E. Shaw & Co.,d-e-shaw-co
06f8bda4-d26b-740a-c303-d721f0c67b3b,Thayer Ventures,thayer-ventures
c0459f10-983e-f271-2b17-545cc1c528ee,PAR Capital Management,par-capital-management
a934eadd-65f2-4c08-9be7-51dad523dd2c,Sequoia Capital China,sequoia-capital-china
6e703adf-066b-2a14-d0f1-3e4340d3e939,MaC Venture Capital,mac-venture-capital
5119b35f-5573-f507-8e16-a2c208b42d0f,Fenbushi Capital,fenbushi-capital
